site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
HIKB 08JAN22 2008.0575 54487 1463 2  178.3    296  0.259945  -4158776 -0.801213   107  0.306386  0.0550 0.000736 0.000890 0.003136 -0.018915 -0.002785  0.204150 -37.5610397735 -181.6966468761   107.30639
HIKB 08JAN23 2008.0602 54488 1463 3  178.3    296  0.259362  -4158776 -0.803937   107  0.286910  0.0550 0.000699 0.000837 0.002827 -0.012627  0.025779  0.221446 -37.5610397981 -181.6966468827   107.28691
HIKB 08JAN24 2008.0630 54489 1463 4  178.3    296  0.258361  -4158776 -0.803739   107  0.286185  0.0550 0.000695 0.000820 0.002779  0.003033  0.064710  0.222394 -37.5610397963 -181.6966468940   107.28619
HIKB 08JAN25 2008.0657 54490 1463 5  178.3    296  0.261646  -4158776 -0.801503   107  0.290112  0.0550 0.000703 0.000830 0.002850 -0.001044  0.059241  0.241738 -37.5610397761 -181.6966468568   107.29011
HIKB 08JAN26 2008.0684 54491 1463 6  178.3    296  0.261561  -4158776 -0.803809   107  0.309045  0.0550 0.000701 0.000833 0.002828  0.000144  0.048920  0.212014 -37.5610397969 -181.6966468578   107.30905
HIKB 08JAN27 2008.0712 54492 1464 0  178.3    296  0.257998  -4158776 -0.806562   107  0.296117  0.0550 0.000703 0.000828 0.002805 -0.032028  0.020632  0.203987 -37.5610398217 -181.6966468981   107.29612
HIKB 08JAN28 2008.0739 54493 1464 1  178.3    296  0.259452  -4158776 -0.805634   107  0.286132  0.0550 0.000700 0.000823 0.002776 -0.027884  0.026849  0.198696 -37.5610398134 -181.6966468817   107.28613
HIKB 08JAN29 2008.0767 54494 1464 2  178.3    296  0.258153  -4158776 -0.804470   107  0.282677  0.0550 0.000724 0.000869 0.002966 -0.056175  0.013941  0.211447 -37.5610398029 -181.6966468964   107.28268
HIKB 08JAN30 2008.0794 54495 1464 3  178.3    296  0.262333  -4158776 -0.808688   107  0.280731  0.0550 0.000730 0.000908 0.003038 -0.034295  0.053688  0.197367 -37.5610398409 -181.6966468491   107.28073
HIKB 08JAN31 2008.0821 54496 1464 4  178.3    296  0.257151  -4158776 -0.802661   107  0.288489  0.0550 0.000693 0.000827 0.002776 -0.011631  0.023897  0.196096 -37.5610397866 -181.6966469077   107.28849
HIKB 08FEB01 2008.0849 54497 1464 5  178.3    296  0.257248  -4158776 -0.806161   107  0.290205  0.0550 0.000697 0.000824 0.002785 -0.010257  0.031297  0.204640 -37.5610398181 -181.6966469066   107.29020
HIKB 08FEB02 2008.0876 54498 1464 6  178.3    296  0.257351  -4158776 -0.804244   107  0.296027  0.0550 0.000691 0.000819 0.002740 -0.007541  0.029751  0.203992 -37.5610398008 -181.6966469055   107.29603
HIKB 08FEB03 2008.0903 54499 1465 0  178.3    296  0.256566  -4158776 -0.805627   107  0.292008  0.0550 0.000684 0.000822 0.002725 -0.013113  0.019550  0.200220 -37.5610398133 -181.6966469143   107.29201
HIKB 08FEB04 2008.0931 54500 1465 1  178.3    296  0.258629  -4158776 -0.803829   107  0.288772  0.0550 0.000704 0.000835 0.002859 -0.015243  0.038227  0.209726 -37.5610397971 -181.6966468910   107.28877
HIKB 08FEB05 2008.0958 54501 1465 2  178.3    296  0.260626  -4158776 -0.809604   107  0.292603  0.0550 0.000730 0.000899 0.003089  0.008052  0.049219  0.227329 -37.5610398491 -181.6966468684   107.29260
HIKB 08FEB06 2008.0986 54502 1465 3  178.3    296  0.261605  -4158776 -0.795283   107  0.312422  0.0550 0.000718 0.000865 0.002956 -0.036075  0.058188  0.223388 -37.5610397201 -181.6966468573   107.31242
HIKB 08FEB07 2008.1013 54503 1465 4  178.3    296  0.258526  -4158776 -0.801164   107  0.298590  0.0550 0.000702 0.000849 0.002855 -0.015297  0.022588  0.247035 -37.5610397731 -181.6966468922   107.29859
HIKB 08FEB08 2008.1040 54504 1465 5  178.3    296  0.258002  -4158776 -0.804371   107  0.296735  0.0550 0.000694 0.000829 0.002822 -0.033508 -0.005007  0.223315 -37.5610398020 -181.6966468981   107.29673
HIKB 08FEB09 2008.1068 54505 1465 6  178.3    296  0.259136  -4158776 -0.804824   107  0.286990  0.0550 0.000700 0.000837 0.002860 -0.019650  0.019138  0.190921 -37.5610398061 -181.6966468853   107.28699
HIKB 08FEB10 2008.1095 54506 1466 0  178.3    296  0.256514  -4158776 -0.804157   107  0.293325  0.0550 0.000710 0.000847 0.002910 -0.040159  0.004355  0.201584 -37.5610398000 -181.6966469149   107.29333
HIKB 08FEB11 2008.1123 54507 1466 1  178.3    296  0.257682  -4158776 -0.804501   107  0.291561  0.0550 0.000690 0.000815 0.002746  0.001256  0.032241  0.203166 -37.5610398031 -181.6966469017   107.29156
HIKB 08FEB12 2008.1150 54508 1466 2  178.3    296  0.257650  -4158776 -0.805151   107  0.284293  0.0550 0.000692 0.000849 0.002861 -0.031673 -0.019378  0.229650 -37.5610398090 -181.6966469021   107.28429
HIKB 08FEB13 2008.1177 54509 1466 3  178.3    296  0.257862  -4158776 -0.802249   107  0.294610  0.0550 0.000689 0.000833 0.002766 -0.019604  0.010405  0.203909 -37.5610397829 -181.6966468997   107.29461
HIKB 08FEB14 2008.1205 54510 1466 4  178.3    296  0.255660  -4158776 -0.804989   107  0.284620  0.0550 0.000696 0.000843 0.002862 -0.017475  0.005311  0.216422 -37.5610398075 -181.6966469246   107.28462
HIKB 08FEB15 2008.1232 54511 1466 5  178.3    296  0.254495  -4158776 -0.803144   107  0.280200  0.0550 0.000699 0.000856 0.002853 -0.005994  0.003180  0.195282 -37.5610397909 -181.6966469378   107.28020
HIKB 08FEB16 2008.1259 54512 1466 6  178.3    296  0.255967  -4158776 -0.802378   107  0.288604  0.0550 0.000696 0.000831 0.002805  0.001379  0.050306  0.207475 -37.5610397840 -181.6966469211   107.28860
HIKB 08FEB17 2008.1287 54513 1467 0  178.3    296  0.257540  -4158776 -0.805141   107  0.292319  0.0550 0.000691 0.000824 0.002775 -0.025884  0.001453  0.216545 -37.5610398089 -181.6966469033   107.29232
HIKB 08FEB18 2008.1314 54514 1467 1  178.3    296  0.260227  -4158776 -0.802307   107  0.292741  0.0550 0.000685 0.000827 0.002757 -0.001777  0.014477  0.214228 -37.5610397834 -181.6966468729   107.29274
HIKB 08FEB19 2008.1342 54515 1467 2  178.3    296  0.256359  -4158776 -0.801801   107  0.288289  0.0550 0.000692 0.000829 0.002810 -0.030059 -0.010601  0.201778 -37.5610397788 -181.6966469167   107.28829
HIKB 08FEB20 2008.1369 54516 1467 3  178.3    296  0.257061  -4158776 -0.804625   107  0.290537  0.0550 0.000683 0.000820 0.002738 -0.012679  0.018002  0.216243 -37.5610398043 -181.6966469087   107.29054
HIKB 08FEB21 2008.1396 54517 1467 4  178.3    296  0.257528  -4158776 -0.803873   107  0.290568  0.0550 0.000690 0.000825 0.002783 -0.032070  0.008956  0.213286 -37.5610397975 -181.6966469034   107.29057
HIKB 08FEB22 2008.1424 54518 1467 5  178.3    296  0.259609  -4158776 -0.803611   107  0.301043  0.0550 0.000693 0.000827 0.002773 -0.010150  0.027078  0.200646 -37.5610397951 -181.6966468799   107.30104
HIKB 08FEB23 2008.1451 54519 1467 6  178.3    296  0.258059  -4158776 -0.803221   107  0.294886  0.0550 0.000703 0.000846 0.002866 -0.028475  0.024621  0.214334 -37.5610397916 -181.6966468974   107.29489
HIKB 08FEB24 2008.1478 54520 1468 0  178.3    296  0.257246  -4158776 -0.804903   107  0.293892  0.0550 0.000696 0.000838 0.002858 -0.030827 -0.005983  0.223179 -37.5610398068 -181.6966469066   107.29389
HIKB 08FEB25 2008.1506 54521 1468 1  178.3    296  0.258112  -4158776 -0.804710   107  0.288532  0.0550 0.000709 0.000851 0.002914 -0.037106 -0.022387  0.214594 -37.5610398050 -181.6966468968   107.28853
HIKB 08FEB26 2008.1533 54522 1468 2  178.3    296  0.259544  -4158776 -0.803844   107  0.293151  0.0550 0.000684 0.000824 0.002770 -0.029746  0.007098  0.222479 -37.5610397972 -181.6966468806   107.29315
HIKB 08FEB27 2008.1561 54523 1468 3  178.3    296  0.258290  -4158776 -0.805426   107  0.291555  0.0550 0.000703 0.000847 0.002899 -0.009825  0.017987  0.216143 -37.5610398115 -181.6966468948   107.29156
HIKB 08FEB28 2008.1588 54524 1468 4  178.3    296  0.259466  -4158776 -0.804463   107  0.286844  0.0550 0.000693 0.000834 0.002821 -0.018126  0.023562  0.221951 -37.5610398028 -181.6966468815   107.28684
HIKB 08FEB29 2008.1615 54525 1468 5  178.3    296  0.259181  -4158776 -0.804166   107  0.293161  0.0550 0.000703 0.000847 0.002871 -0.012224  0.023792  0.197166 -37.5610398001 -181.6966468847   107.29316
HIKB 08MAR01 2008.1643 54526 1468 6  178.3    296  0.257535  -4158776 -0.805404   107  0.293028  0.0550 0.000719 0.000854 0.002991 -0.017044  0.071521  0.191708 -37.5610398113 -181.6966469034   107.29303
HIKB 08MAR02 2008.1670 54527 1469 0  178.3    296  0.259998  -4158776 -0.802208   107  0.285341  0.0550 0.000718 0.000870 0.002978 -0.018212  0.029910  0.194691 -37.5610397825 -181.6966468755   107.28534
HIKB 08MAR03 2008.1697 54528 1469 1  178.3    296  0.256746  -4158776 -0.802111   107  0.297561  0.0550 0.000697 0.000850 0.002875 -0.014992 -0.000086  0.217522 -37.5610397816 -181.6966469123   107.29756
HIKB 08MAR04 2008.1725 54529 1469 2  178.3    296  0.254509  -4158776 -0.803044   107  0.290277  0.0550 0.000730 0.000872 0.003049 -0.039462 -0.002049  0.220867 -37.5610397900 -181.6966469376   107.29028
HIKB 08MAR05 2008.1752 54530 1469 3  178.3    296  0.255822  -4158776 -0.801824   107  0.289874  0.0550 0.000714 0.000878 0.002979 -0.037985  0.053491  0.189742 -37.5610397790 -181.6966469228   107.28987
HIKB 08MAR06 2008.1780 54531 1469 4  178.3    296  0.257523  -4158776 -0.802431   107  0.290960  0.0550 0.000687 0.000836 0.002792 -0.032634  0.020844  0.211719 -37.5610397845 -181.6966469035   107.29096
HIKB 08MAR07 2008.1807 54532 1469 5  178.3    296  0.256854  -4158776 -0.803954   107  0.286238  0.0550 0.000683 0.000828 0.002760 -0.020013  0.013195  0.213145 -37.5610397982 -181.6966469111   107.28624
HIKB 08MAR08 2008.1834 54533 1469 6  178.3    296  0.257001  -4158776 -0.803754   107  0.285538  0.0550 0.000689 0.000821 0.002783 -0.027767  0.008293  0.218732 -37.5610397964 -181.6966469094   107.28554
HIKB 08MAR09 2008.1862 54534 1470 0  178.3    296  0.258801  -4158776 -0.806226   107  0.285339  0.0550 0.000686 0.000830 0.002747 -0.012099  0.032005  0.192052 -37.5610398187 -181.6966468890   107.28534
HIKB 08MAR10 2008.1889 54535 1470 1  178.3    296  0.257127  -4158776 -0.801271   107  0.294431  0.0550 0.000673 0.000811 0.002648 -0.022047  0.010411  0.188108 -37.5610397740 -181.6966469080   107.29443
HIKB 08MAR11 2008.1916 54536 1470 2  178.3    296  0.255578  -4158776 -0.803805   107  0.299971  0.0550 0.000712 0.000856 0.002911 -0.017123  0.011917  0.154588 -37.5610397969 -181.6966469255   107.29997
HIKB 08MAR12 2008.1944 54537 1470 3  178.3    296  0.258691  -4158776 -0.802102   107  0.286567  0.0550 0.000692 0.000843 0.002788 -0.000527  0.040823  0.188434 -37.5610397815 -181.6966468903   107.28657
HIKB 08MAR13 2008.1971 54538 1470 4  178.3    296  0.257043  -4158776 -0.802836   107  0.288012  0.0550 0.000702 0.000851 0.002901 -0.024403  0.038593  0.198742 -37.5610397881 -181.6966469089   107.28801
HIKB 08MAR14 2008.1999 54539 1470 5  178.3    296  0.254755  -4158776 -0.799280   107  0.293108  0.0550 0.000708 0.000848 0.002927 -0.016696  0.047975  0.222509 -37.5610397561 -181.6966469348   107.29311
HIKB 08MAR15 2008.2026 54540 1470 6  178.3    296  0.259132  -4158776 -0.801936   107  0.301594  0.0550 0.000724 0.000864 0.003032 -0.013560  0.035684  0.234751 -37.5610397800 -181.6966468853   107.30159
HIKB 08MAR16 2008.2053 54541 1471 0  178.3    296  0.258428  -4158776 -0.800962   107  0.294858  0.0550 0.000728 0.000887 0.003056 -0.004577  0.020933  0.168173 -37.5610397713 -181.6966468933   107.29486
HIKB 08MAR17 2008.2081 54542 1471 1  178.3    296  0.257008  -4158776 -0.801858   107  0.288297  0.0550 0.000714 0.000846 0.002776  0.037098  0.034654  0.149090 -37.5610397793 -181.6966469093   107.28830
HIKB 08MAR18 2008.2108 54543 1471 2  178.3    296  0.259095  -4158776 -0.802805   107  0.284147  0.0550 0.000716 0.000855 0.002807  0.047544  0.060996  0.157647 -37.5610397879 -181.6966468857   107.28415
HIKB 08MAR19 2008.2136 54544 1471 3  178.3    296  0.256615  -4158776 -0.803232   107  0.288543  0.0550 0.000694 0.000822 0.002684  0.007584  0.021015  0.175033 -37.5610397917 -181.6966469138   107.28854
HIKB 08MAR20 2008.2163 54545 1471 4  178.3    296  0.257566  -4158776 -0.801982   107  0.286121  0.0550 0.000708 0.000828 0.002782  0.002878  0.024684  0.184734 -37.5610397805 -181.6966469030   107.28612
HIKB 08MAR21 2008.2190 54546 1471 5  178.3    296  0.257612  -4158776 -0.804515   107  0.293628  0.0550 0.000692 0.000819 0.002681 -0.006022  0.013104  0.177415 -37.5610398033 -181.6966469025   107.29363
HIKB 08MAR22 2008.2218 54547 1471 6  178.3    296  0.258695  -4158776 -0.802292   107  0.288600  0.0550 0.000695 0.000826 0.002725 -0.028136 -0.008109  0.166780 -37.5610397832 -181.6966468902   107.28860
HIKB 08MAR23 2008.2245 54548 1472 0  178.3    296  0.257983  -4158776 -0.801812   107  0.289222  0.0550 0.000686 0.000817 0.002676 -0.035861  0.006820  0.189938 -37.5610397789 -181.6966468983   107.28922
HIKB 08MAR24 2008.2272 54549 1472 1  178.3    296  0.258492  -4158776 -0.802667   107  0.290018  0.0550 0.000684 0.000812 0.002649 -0.018492  0.020878  0.192374 -37.5610397866 -181.6966468925   107.29002
HIKB 08MAR25 2008.2300 54550 1472 2  178.3    296  0.255620  -4158776 -0.801893   107  0.286912  0.0550 0.000711 0.000872 0.002872 -0.029633  0.006424  0.192490 -37.5610397796 -181.6966469250   107.28691
HIKB 08MAR26 2008.2327 54551 1472 3  178.3    296  0.255041  -4158776 -0.803580   107  0.290794  0.0550 0.000712 0.000873 0.002893 -0.039992  0.017950  0.195819 -37.5610397949 -181.6966469316   107.29079
HIKB 08MAR27 2008.2355 54552 1472 4  178.3    296  0.254504  -4158776 -0.801759   107  0.285552  0.0550 0.000698 0.000818 0.002702 -0.022420  0.022993  0.164230 -37.5610397784 -181.6966469377   107.28555
HIKB 08MAR28 2008.2382 54553 1472 5  178.3    296  0.254879  -4158776 -0.800126   107  0.288897  0.0550 0.000687 0.000818 0.002676 -0.018562  0.001210  0.170716 -37.5610397637 -181.6966469334   107.28890
HIKB 08MAR29 2008.2409 54554 1472 6  178.3    296  0.254013  -4158776 -0.800989   107  0.292682  0.0550 0.000690 0.000812 0.002675 -0.018812  0.005409  0.178256 -37.5610397715 -181.6966469432   107.29268
HIKB 08MAR30 2008.2437 54555 1473 0  178.3    296  0.256477  -4158776 -0.799810   107  0.294367  0.0550 0.000699 0.000828 0.002775 -0.029435  0.012467  0.202624 -37.5610397609 -181.6966469153   107.29437
HIKB 08MAR31 2008.2464 54556 1473 1  178.3    296  0.255969  -4158776 -0.802448   107  0.291019  0.0550 0.000703 0.000835 0.002789 -0.032083 -0.008364  0.179977 -37.5610397846 -181.6966469211   107.29102
HIKB 08APR01 2008.2491 54557 1473 2  178.3    296  0.254412  -4158776 -0.803725   107  0.293561  0.0550 0.000710 0.000846 0.002854 -0.019523  0.010108  0.192774 -37.5610397962 -181.6966469387   107.29356
HIKB 08APR02 2008.2519 54558 1473 3  178.3    296  0.254769  -4158776 -0.802481   107  0.291947  0.0550 0.000701 0.000832 0.002736 -0.029912 -0.021909  0.199326 -37.5610397850 -181.6966469347   107.29195
HIKB 08APR03 2008.2546 54559 1473 4  178.3    296  0.257464  -4158776 -0.800635   107  0.287079  0.0550 0.000679 0.000810 0.002621 -0.019472  0.014336  0.172113 -37.5610397683 -181.6966469042   107.28708
HIKB 08APR04 2008.2574 54560 1473 5  178.3    296  0.257812  -4158776 -0.801280   107  0.287317  0.0550 0.000683 0.000812 0.002663 -0.032730 -0.005100  0.188946 -37.5610397741 -181.6966469002   107.28732
HIKB 08APR05 2008.2601 54561 1473 6  178.3    296  0.255446  -4158776 -0.803005   107  0.289401  0.0550 0.000697 0.000831 0.002733 -0.009781 -0.015447  0.175669 -37.5610397897 -181.6966469270   107.28940
HIKB 08APR06 2008.2628 54562 1474 0  178.3    296  0.259125  -4158776 -0.801385   107  0.287927  0.0550 0.000697 0.000825 0.002733 -0.022100  0.013520  0.171217 -37.5610397751 -181.6966468854   107.28793
HIKB 08APR07 2008.2656 54563 1474 1  178.3    296  0.257496  -4158776 -0.802815   107  0.285901  0.0550 0.000709 0.000851 0.002840 -0.002727  0.003309  0.200659 -37.5610397880 -181.6966469038   107.28590
HIKB 08APR08 2008.2683 54564 1474 2  178.3    296  0.259462  -4158776 -0.800461   107  0.298477  0.0550 0.000712 0.000844 0.002894 -0.018420  0.019292  0.247689 -37.5610397667 -181.6966468816   107.29848
HIKB 08APR09 2008.2710 54565 1474 3  178.3    296  0.256348  -4158776 -0.802623   107  0.291673  0.0550 0.000684 0.000813 0.002662 -0.026443  0.031492  0.165953 -37.5610397862 -181.6966469168   107.29167
HIKB 08APR10 2008.2738 54566 1474 4  178.3    296  0.256104  -4158776 -0.804709   107  0.290771  0.0550 0.000680 0.000807 0.002635 -0.032154  0.019812  0.179549 -37.5610398050 -181.6966469196   107.29077
HIKB 08APR11 2008.2765 54567 1474 5  178.3    296  0.256299  -4158776 -0.801321   107  0.284662  0.0550 0.000692 0.000819 0.002698 -0.023006  0.009689  0.179914 -37.5610397745 -181.6966469174   107.28466
HIKB 08APR12 2008.2793 54568 1474 6  178.3    296  0.256264  -4158776 -0.802062   107  0.292292  0.0550 0.000692 0.000837 0.002755 -0.030059  0.008073  0.174805 -37.5610397812 -181.6966469178   107.29229
HIKB 08APR13 2008.2820 54569 1475 0  178.3    296  0.255387  -4158776 -0.802558   107  0.292788  0.0550 0.000701 0.000837 0.002823 -0.053647 -0.013736  0.197194 -37.5610397856 -181.6966469277   107.29279
HIKB 08APR14 2008.2847 54570 1475 1  178.3    296  0.256142  -4158776 -0.803421   107  0.290138  0.0550 0.000699 0.000826 0.002773 -0.046180  0.007516  0.192562 -37.5610397934 -181.6966469191   107.29014
HIKB 08APR15 2008.2875 54571 1475 2  178.3    296  0.256447  -4158776 -0.805970   107  0.283180  0.0550 0.000729 0.000864 0.002926 -0.034709  0.006722  0.196338 -37.5610398164 -181.6966469157   107.28318
HIKB 08APR16 2008.2902 54572 1475 3  178.3    296  0.256727  -4158776 -0.805513   107  0.287988  0.0550 0.000729 0.000874 0.002899 -0.031156  0.020058  0.155700 -37.5610398123 -181.6966469125   107.28799
HIKB 08APR17 2008.2930 54573 1475 4  178.3    296  0.256258  -4158776 -0.804030   107  0.287885  0.0550 0.000712 0.000877 0.002940 -0.028590  0.030117  0.171040 -37.5610397989 -181.6966469178   107.28789
HIKB 08APR18 2008.2957 54574 1475 5  178.3    296  0.259127  -4158776 -0.801078   107  0.294226  0.0550 0.000697 0.000841 0.002769 -0.027309  0.034151  0.169726 -37.5610397723 -181.6966468854   107.29423
HIKB 08APR19 2008.2984 54575 1475 6  178.3    296  0.258058  -4158776 -0.801996   107  0.293050  0.0550 0.000687 0.000818 0.002713 -0.027804  0.006871  0.187873 -37.5610397806 -181.6966468975   107.29305
HIKB 08APR20 2008.3012 54576 1476 0  178.3    296  0.258852  -4158776 -0.801866   107  0.291133  0.0550 0.000697 0.000823 0.002738 -0.005085  0.043711  0.178877 -37.5610397794 -181.6966468885   107.29113
HIKB 08APR21 2008.3039 54577 1476 1  178.3    296  0.259805  -4158776 -0.800662   107  0.292742  0.0550 0.000695 0.000833 0.002733 -0.026153  0.015835  0.176337 -37.5610397686 -181.6966468777   107.29274
HIKB 08APR22 2008.3066 54578 1476 2  178.3    296  0.259846  -4158776 -0.800779   107  0.288745  0.0550 0.000703 0.000831 0.002800 -0.018883  0.039460  0.212399 -37.5610397696 -181.6966468772   107.28874
HIKB 08APR23 2008.3094 54579 1476 3  178.3    296  0.257025  -4158776 -0.798779   107  0.287756  0.0550 0.000694 0.000832 0.002724 -0.015642  0.026121  0.178094 -37.5610397516 -181.6966469091   107.28776
HIKB 08APR24 2008.3121 54580 1476 4  178.3    296  0.256339  -4158776 -0.799208   107  0.291914  0.0550 0.000691 0.000827 0.002677 -0.011265  0.014335  0.179781 -37.5610397555 -181.6966469169   107.29191
HIKB 08APR25 2008.3149 54581 1476 5  178.3    296  0.256204  -4158776 -0.799780   107  0.287851  0.0550 0.000689 0.000823 0.002706 -0.031249 -0.003974  0.193366 -37.5610397606 -181.6966469184   107.28785
HIKB 08APR26 2008.3176 54582 1476 6  178.3    296  0.256863  -4158776 -0.801513   107  0.288765  0.0550 0.000715 0.000843 0.002786 -0.091182 -0.019803  0.172832 -37.5610397762 -181.6966469110   107.28876
HIKB 08APR27 2008.3203 54583 1477 0  178.3    296  0.257135  -4158776 -0.799695   107  0.299366  0.0550 0.000755 0.000894 0.003054 -0.094927 -0.010133  0.178104 -37.5610397599 -181.6966469079   107.29937
HIKB 08APR28 2008.3231 54584 1477 1  178.3    296  0.257591  -4158776 -0.801075   107  0.288708  0.0550 0.000705 0.000852 0.002824 -0.026884  0.014062  0.185079 -37.5610397723 -181.6966469027   107.28871
HIKB 08APR29 2008.3258 54585 1477 2  178.3    296  0.259110  -4158776 -0.799486   107  0.299062  0.0550 0.000748 0.000886 0.003060 -0.028248  0.025485  0.220012 -37.5610397580 -181.6966468856   107.29906
HIKB 08APR30 2008.3285 54586 1477 3  178.3    296  0.256051  -4158776 -0.801827   107  0.283010  0.0550 0.000708 0.000842 0.002841 -0.034043  0.019079  0.208990 -37.5610397791 -181.6966469202   107.28301
HIKB 08MAY01 2008.3313 54587 1477 4  178.3    296  0.254976  -4158776 -0.799802   107  0.288146  0.0550 0.000679 0.000824 0.002685 -0.036599  0.016197  0.168964 -37.5610397608 -181.6966469323   107.28815
HIKB 08MAY02 2008.3340 54588 1477 5  178.3    296  0.252396  -4158776 -0.800694   107  0.288873  0.0550 0.000700 0.000830 0.002744 -0.034951  0.022019  0.182672 -37.5610397688 -181.6966469615   107.28887
HIKB 08MAY03 2008.3368 54589 1477 6  178.3    296  0.256955  -4158776 -0.801540   107  0.288387  0.0550 0.000687 0.000819 0.002683 -0.021252  0.003440  0.164081 -37.5610397765 -181.6966469099   107.28839
HIKB 08MAY04 2008.3395 54590 1478 0  178.3    296  0.258411  -4158776 -0.799527   107  0.289150  0.0550 0.000713 0.000840 0.002859 -0.026515 -0.003545  0.211625 -37.5610397583 -181.6966468935   107.28915
HIKB 08MAY05 2008.3422 54591 1478 1  178.3    296  0.259713  -4158776 -0.799574   107  0.285936  0.0550 0.000700 0.000835 0.002778 -0.035539 -0.031497  0.177955 -37.5610397588 -181.6966468787   107.28594
HIKB 08MAY06 2008.3450 54592 1478 2  178.3    296  0.257527  -4158776 -0.799563   107  0.289268  0.0550 0.000681 0.000819 0.002659 -0.037472 -0.017699  0.169321 -37.5610397587 -181.6966469035   107.28927
HIKB 08MAY07 2008.3477 54593 1478 3  178.3    296  0.258687  -4158776 -0.797892   107  0.290168  0.0550 0.000698 0.000829 0.002759 -0.044332 -0.024301  0.197041 -37.5610397436 -181.6966468903   107.29017
HIKB 08MAY08 2008.3504 54594 1478 4  178.3    296  0.260329  -4158776 -0.797862   107  0.296452  0.0550 0.000716 0.000860 0.002961 -0.025130 -0.014096  0.218439 -37.5610397433 -181.6966468717   107.29645
HIKB 08MAY09 2008.3532 54595 1478 5  178.3    296  0.258253  -4158776 -0.799827   107  0.289251  0.0550 0.000705 0.000840 0.002806 -0.024219  0.034869  0.178231 -37.5610397610 -181.6966468952   107.28925
HIKB 08MAY10 2008.3559 54596 1478 6  178.3    296  0.258774  -4158776 -0.797227   107  0.301247  0.0550 0.000709 0.000836 0.002829 -0.032804  0.026885  0.202845 -37.5610397376 -181.6966468894   107.30125
HIKB 08MAY11 2008.3587 54597 1479 0  178.3    296  0.259710  -4158776 -0.799418   107  0.286988  0.0550 0.000706 0.000838 0.002801 -0.036589  0.018963  0.185035 -37.5610397574 -181.6966468788   107.28699
HIKB 08MAY12 2008.3614 54598 1479 1  178.3    296  0.262753  -4158776 -0.798388   107  0.291826  0.0550 0.000698 0.000820 0.002709 -0.015460  0.044999  0.176211 -37.5610397481 -181.6966468443   107.29183
HIKB 08MAY13 2008.3641 54599 1479 2  178.3    296  0.259449  -4158776 -0.798204   107  0.287875  0.0550 0.000690 0.000817 0.002689 -0.023132  0.026210  0.192508 -37.5610397464 -181.6966468817   107.28787
HIKB 08MAY14 2008.3669 54600 1479 3  178.3    296  0.256445  -4158776 -0.797644   107  0.290346  0.0550 0.000695 0.000815 0.002668 -0.009273  0.014999  0.174262 -37.5610397414 -181.6966469157   107.29035
HIKB 08MAY15 2008.3696 54601 1479 4  178.3    296  0.260199  -4158776 -0.800163   107  0.281490  0.0550 0.000688 0.000816 0.002657 -0.029526 -0.000750  0.165595 -37.5610397641 -181.6966468732   107.28149
HIKB 08MAY16 2008.3723 54602 1479 5  178.3    296  0.259090  -4158776 -0.799216   107  0.293966  0.0550 0.000695 0.000819 0.002705 -0.040863  0.018186  0.188471 -37.5610397555 -181.6966468858   107.29397
HIKB 08MAY17 2008.3751 54603 1479 6  178.3    296  0.258576  -4158776 -0.796609   107  0.292072  0.0550 0.000696 0.000819 0.002668 -0.031735  0.022225  0.160833 -37.5610397320 -181.6966468916   107.29207
HIKB 08MAY18 2008.3778 54604 1480 0  178.3    296  0.259499  -4158776 -0.795947   107  0.285866  0.0550 0.000689 0.000822 0.002686 -0.050925 -0.008043  0.186113 -37.5610397261 -181.6966468812   107.28587
HIKB 08MAY19 2008.3806 54605 1480 1  178.3    296  0.258474  -4158776 -0.799358   107  0.292513  0.0550 0.000694 0.000833 0.002731 -0.036579  0.002695  0.184272 -37.5610397568 -181.6966468927   107.29251
HIKB 08MAY20 2008.3833 54606 1480 2  178.3    296  0.258239  -4158776 -0.798216   107  0.293858  0.0550 0.000715 0.000842 0.002848 -0.035496  0.035867  0.198463 -37.5610397465 -181.6966468954   107.29386
HIKB 08MAY21 2008.3860 54607 1480 3  178.3    296  0.259824  -4158776 -0.796547   107  0.293756  0.0550 0.000706 0.000823 0.002755 -0.042786  0.062591  0.172916 -37.5610397315 -181.6966468775   107.29376
HIKB 08MAY22 2008.3888 54608 1480 4  178.3    296  0.260877  -4158776 -0.799076   107  0.286817  0.0550 0.000716 0.000852 0.002884 -0.012729  0.021441  0.212333 -37.5610397543 -181.6966468655   107.28682
HIKB 08MAY23 2008.3915 54609 1480 5  178.3    296  0.259216  -4158776 -0.796404   107  0.296627  0.0550 0.000718 0.000860 0.002906 -0.020885  0.023298  0.186114 -37.5610397302 -181.6966468843   107.29663
HIKB 08MAY24 2008.3943 54610 1480 6  178.3    296  0.262667  -4158776 -0.796100   107  0.300824  0.0550 0.000716 0.000842 0.002884 -0.031270  0.051470  0.206018 -37.5610397275 -181.6966468453   107.30082
HIKB 08MAY25 2008.3970 54611 1481 0  178.3    296  0.259947  -4158776 -0.799607   107  0.293891  0.0550 0.000714 0.000844 0.002913 -0.044603  0.005935  0.243607 -37.5610397591 -181.6966468761   107.29389
