site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
WGTN 99MAR19 1999.2115 51256 1001 5  174.8    493  0.479942  -4576495 -0.493594    26  0.060273  0.0017 0.000702 0.000941 0.002904 -0.025188  0.025938  0.035915 -41.3234572420 -185.1941057688    26.06027
WGTN 99MAR20 1999.2142 51257 1001 6  174.8    493  0.479747  -4576495 -0.497654    26  0.065709  0.0017 0.000711 0.000961 0.002977 -0.008973  0.041917  0.026153 -41.3234572786 -185.1941057711    26.06571
WGTN 99MAR21 1999.2170 51258 1002 0  174.8    493  0.476278  -4576495 -0.497813    26  0.051776  0.0017 0.000712 0.000955 0.002968 -0.009311  0.050144  0.061051 -41.3234572800 -185.1941058125    26.05178
WGTN 99MAR22 1999.2197 51259 1002 1  174.8    493  0.478214  -4576495 -0.503402    26  0.055376  0.0017 0.000752 0.000989 0.003222 -0.026284  0.047242  0.095983 -41.3234573303 -185.1941057894    26.05538
WGTN 99MAR23 1999.2225 51260 1002 2  174.8    493  0.471302  -4576495 -0.493212    26  0.057274  0.0017 0.000731 0.000978 0.003081 -0.037724  0.032873  0.080737 -41.3234572386 -185.1941058720    26.05727
WGTN 99MAR24 1999.2252 51261 1002 3  174.8    493  0.477521  -4576495 -0.495977    26  0.057621  0.0017 0.000715 0.000948 0.002943 -0.023357  0.038160  0.040555 -41.3234572635 -185.1941057977    26.05762
WGTN 99MAR25 1999.2279 51262 1002 4  174.8    493  0.477803  -4576495 -0.493314    26  0.055493  0.0017 0.000718 0.000962 0.002997 -0.007608  0.080044  0.057199 -41.3234572395 -185.1941057943    26.05549
WGTN 99MAR26 1999.2307 51263 1002 5  174.8    493  0.477184  -4576495 -0.496999    26  0.058713  0.0017 0.000720 0.000966 0.003012 -0.031058  0.059688  0.051221 -41.3234572727 -185.1941058017    26.05871
WGTN 99MAR27 1999.2334 51264 1002 6  174.8    493  0.479040  -4576495 -0.498361    26  0.060893  0.0017 0.000743 0.000984 0.003126 -0.028827  0.080785  0.027982 -41.3234572850 -185.1941057795    26.06089
WGTN 99MAR28 1999.2361 51265 1003 0  174.8    493  0.478432  -4576495 -0.499887    26  0.063202  0.0017 0.000744 0.000996 0.003193 -0.001987  0.047029  0.118419 -41.3234572987 -185.1941057868    26.06320
WGTN 99MAR29 1999.2389 51266 1003 1  174.8    493  0.474783  -4576495 -0.496047    26  0.057104  0.0017 0.000736 0.000976 0.003115 -0.022373  0.070225  0.071189 -41.3234572641 -185.1941058304    26.05710
WGTN 99MAR30 1999.2416 51267 1003 2  174.8    493  0.475901  -4576495 -0.499978    26  0.067055  0.0017 0.000753 0.000988 0.003131 -0.046052  0.079554  0.059237 -41.3234572995 -185.1941058170    26.06705
WGTN 99MAR31 1999.2444 51268 1003 3  174.8    493  0.475660  -4576495 -0.499324    26  0.069544  0.0017 0.000730 0.000974 0.003075 -0.033436  0.061293  0.038429 -41.3234572936 -185.1941058199    26.06954
WGTN 99APR01 1999.2471 51269 1003 4  174.8    493  0.479271  -4576495 -0.500093    26  0.059568  0.0017 0.000726 0.000959 0.003055 -0.041523  0.065960  0.087354 -41.3234573006 -185.1941057768    26.05957
WGTN 99APR02 1999.2498 51270 1003 5  174.8    493  0.478548  -4576495 -0.494570    26  0.070537  0.0017 0.000722 0.000952 0.002989 -0.028081  0.024010  0.055704 -41.3234572508 -185.1941057854    26.07054
WGTN 99APR03 1999.2526 51271 1003 6  174.8    493  0.478091  -4576495 -0.497947    26  0.057388  0.0017 0.000713 0.000964 0.002968 -0.032911  0.022897  0.070872 -41.3234572812 -185.1941057909    26.05739
WGTN 99APR04 1999.2553 51272 1004 0  174.8    493  0.480830  -4576495 -0.493814    26  0.058800  0.0017 0.000710 0.000956 0.002930 -0.029813  0.038873  0.073913 -41.3234572440 -185.1941057582    26.05880
WGTN 99APR05 1999.2580 51273 1004 1  174.8    493  0.478980  -4576495 -0.495849    26  0.066064  0.0017 0.000711 0.000951 0.002965 -0.024401  0.037305  0.064355 -41.3234572623 -185.1941057803    26.06606
WGTN 99APR06 1999.2608 51274 1004 2  174.8    493  0.477266  -4576495 -0.495993    26  0.058045  0.0017 0.000763 0.001013 0.003245 -0.037090  0.069536  0.083139 -41.3234572636 -185.1941058007    26.05804
WGTN 99APR07 1999.2635 51275 1004 3  174.8    493  0.471056  -4576495 -0.491573    26  0.063129  0.0017 0.000764 0.000995 0.003263 -0.036576  0.062617  0.123538 -41.3234572238 -185.1941058749    26.06313
WGTN 99APR08 1999.2663 51276 1004 4  174.8    493  0.474230  -4576495 -0.495457    26  0.062562  0.0017 0.000767 0.000997 0.003208 -0.039927  0.038428  0.124185 -41.3234572588 -185.1941058370    26.06256
WGTN 99APR09 1999.2690 51277 1004 5  174.8    493  0.479594  -4576495 -0.499062    26  0.060407  0.0017 0.000745 0.000987 0.003116 -0.015766  0.047598  0.102808 -41.3234572913 -185.1941057729    26.06041
WGTN 99APR10 1999.2717 51278 1004 6  174.8    493  0.479202  -4576495 -0.498893    26  0.066890  0.0017 0.000741 0.000966 0.003027 -0.047766  0.026308  0.098357 -41.3234572897 -185.1941057776    26.06689
WGTN 99APR11 1999.2745 51279 1005 0  174.8    493  0.478909  -4576495 -0.497514    26  0.064049  0.0017 0.000709 0.000942 0.002899 -0.033160  0.034339  0.073566 -41.3234572773 -185.1941057811    26.06405
WGTN 99APR12 1999.2772 51280 1005 1  174.8    493  0.479255  -4576495 -0.499369    26  0.071512  0.0017 0.000709 0.000928 0.002937 -0.010791  0.048709  0.109005 -41.3234572940 -185.1941057770    26.07151
WGTN 99APR13 1999.2799 51281 1005 2  174.8    493  0.477539  -4576495 -0.497834    26  0.068354  0.0017 0.000718 0.000955 0.002959 -0.041464  0.022634  0.083675 -41.3234572802 -185.1941057975    26.06835
WGTN 99APR14 1999.2827 51282 1005 3  174.8    493  0.478958  -4576495 -0.495029    26  0.045623  0.0017 0.000738 0.000989 0.003227 -0.030774  0.049523  0.062981 -41.3234572549 -185.1941057805    26.04562
WGTN 99APR15 1999.2854 51283 1005 4  174.8    493  0.471464  -4576495 -0.494709    26  0.063657  0.0017 0.000765 0.001014 0.003270 -0.018398  0.040242  0.106042 -41.3234572521 -185.1941058700    26.06366
WGTN 99APR16 1999.2882 51284 1005 5  174.8    493  0.471102  -4576495 -0.499373    26  0.062818  0.0017 0.000770 0.001000 0.003233  0.002324  0.046231  0.117806 -41.3234572941 -185.1941058744    26.06282
WGTN 99APR17 1999.2909 51285 1005 6  174.8    493  0.478109  -4576495 -0.497580    26  0.068841  0.0017 0.000748 0.000979 0.003143 -0.026549  0.017605  0.110968 -41.3234572779 -185.1941057907    26.06884
WGTN 99APR18 1999.2936 51286 1006 0  174.8    493  0.477139  -4576495 -0.496763    26  0.066145  0.0017 0.000701 0.000915 0.002890 -0.032599  0.009574  0.085376 -41.3234572706 -185.1941058022    26.06615
WGTN 99APR19 1999.2964 51287 1006 1  174.8    493  0.476415  -4576495 -0.499942    26  0.062353  0.0017 0.000707 0.000932 0.002958 -0.011101  0.045262  0.101852 -41.3234572992 -185.1941058109    26.06235
WGTN 99APR20 1999.2991 51288 1006 2  174.8    493  0.482554  -4576495 -0.498537    26  0.065037  0.0017 0.000734 0.000957 0.003047 -0.026140  0.001007  0.023554 -41.3234572865 -185.1941057376    26.06504
WGTN 99APR21 1999.3018 51289 1006 3  174.8    493  0.479467  -4576495 -0.495132    26  0.064942  0.0017 0.000727 0.000937 0.002982 -0.038122 -0.002437  0.030867 -41.3234572559 -185.1941057744    26.06494
WGTN 99APR22 1999.3046 51290 1006 4  174.8    493  0.480119  -4576495 -0.500746    26  0.059973  0.0017 0.000721 0.000936 0.002945 -0.022577  0.018392  0.064038 -41.3234573064 -185.1941057666    26.05997
WGTN 99APR23 1999.3073 51291 1006 5  174.8    493  0.478309  -4576495 -0.498216    26  0.070847  0.0017 0.000707 0.000951 0.002975 -0.017302  0.023470  0.060151 -41.3234572836 -185.1941057883    26.07085
WGTN 99APR24 1999.3101 51292 1006 6  174.8    493  0.479089  -4576495 -0.499896    26  0.062610  0.0017 0.000719 0.000946 0.003031 -0.025459  0.009852  0.100551 -41.3234572988 -185.1941057789    26.06261
WGTN 99APR25 1999.3128 51293 1007 0  174.8    493  0.476570  -4576495 -0.499691    26  0.067755  0.0017 0.000722 0.000971 0.003059 -0.024137  0.058488  0.077472 -41.3234572969 -185.1941058090    26.06776
WGTN 99APR26 1999.3155 51294 1007 1  174.8    493  0.478542  -4576495 -0.497951    26  0.063003  0.0017 0.000733 0.000966 0.003014 -0.061798  0.007644  0.072166 -41.3234572813 -185.1941057855    26.06300
WGTN 99APR27 1999.3183 51295 1007 2  174.8    493  0.475536  -4576495 -0.499015    26  0.059442  0.0017 0.000748 0.000987 0.003105 -0.008968  0.022501  0.063933 -41.3234572908 -185.1941058214    26.05944
WGTN 99APR28 1999.3210 51296 1007 3  174.8    493  0.478815  -4576495 -0.495073    26  0.060619  0.0017 0.000735 0.000993 0.003082  0.019195  0.021301  0.095622 -41.3234572554 -185.1941057822    26.06062
WGTN 99APR29 1999.3238 51297 1007 4  174.8    493  0.478270  -4576495 -0.499709    26  0.059779  0.0017 0.000708 0.000926 0.002866 -0.018773  0.056694  0.052422 -41.3234572971 -185.1941057887    26.05978
WGTN 99APR30 1999.3265 51298 1007 5  174.8    493  0.476691  -4576495 -0.497485    26  0.055420  0.0017 0.000712 0.000948 0.002940 -0.004417  0.057351  0.078301 -41.3234572771 -185.1941058076    26.05542
WGTN 99MAY01 1999.3292 51299 1007 6  174.8    493  0.473757  -4576495 -0.497371    26  0.070455  0.0017 0.000706 0.000968 0.002988 -0.002885  0.057034  0.053629 -41.3234572760 -185.1941058426    26.07045
WGTN 99MAY02 1999.3320 51300 1008 0  174.8    493  0.476646  -4576495 -0.498230    26  0.057772  0.0017 0.000738 0.000947 0.003042 -0.034585  0.019737  0.117369 -41.3234572838 -185.1941058081    26.05777
WGTN 99MAY03 1999.3347 51301 1008 1  174.8    493  0.472522  -4576495 -0.497053    26  0.056970  0.0017 0.000743 0.000967 0.003030 -0.002357  0.002041  0.106310 -41.3234572732 -185.1941058574    26.05697
WGTN 99MAY04 1999.3374 51302 1008 2  174.8    493  0.477823  -4576495 -0.497090    26  0.061690  0.0017 0.000722 0.000947 0.002925  0.004806  0.037093  0.080219 -41.3234572735 -185.1941057941    26.06169
WGTN 99MAY05 1999.3402 51303 1008 3  174.8    493  0.477154  -4576495 -0.495220    26  0.062619  0.0017 0.000786 0.001014 0.003269 -0.047283 -0.005832  0.111048 -41.3234572567 -185.1941058021    26.06262
WGTN 99MAY06 1999.3429 51304 1008 4  174.8    493  0.479004  -4576495 -0.494530    26  0.052728  0.0017 0.000717 0.000959 0.003021 -0.014921  0.065923  0.068350 -41.3234572505 -185.1941057800    26.05273
WGTN 99MAY07 1999.3457 51305 1008 5  174.8    493  0.473693  -4576495 -0.496769    26  0.059287  0.0017 0.000708 0.000935 0.002931  0.000846  0.085738  0.074033 -41.3234572706 -185.1941058434    26.05929
WGTN 99MAY08 1999.3484 51306 1008 6  174.8    493  0.472942  -4576495 -0.495987    26  0.057701  0.0017 0.000709 0.000934 0.002928 -0.010151  0.050641  0.061567 -41.3234572636 -185.1941058524    26.05770
WGTN 99MAY09 1999.3511 51307 1009 0  174.8    493  0.472786  -4576495 -0.492433    26  0.061276  0.0017 0.000715 0.000943 0.002940 -0.028865  0.070593  0.039014 -41.3234572316 -185.1941058542    26.06128
WGTN 99MAY10 1999.3539 51308 1009 1  174.8    493  0.475915  -4576495 -0.498189    26  0.054300  0.0017 0.000703 0.000940 0.002909  0.001194  0.064433  0.069042 -41.3234572834 -185.1941058169    26.05430
WGTN 99MAY11 1999.3566 51309 1009 2  174.8    493  0.473685  -4576495 -0.495100    26  0.059615  0.0017 0.000698 0.000943 0.002875 -0.035322  0.038275  0.073155 -41.3234572556 -185.1941058435    26.05961
WGTN 99MAY12 1999.3593 51310 1009 3  174.8    493  0.472724  -4576495 -0.496165    26  0.071394  0.0017 0.000729 0.000967 0.003077 -0.005775  0.086784  0.059165 -41.3234572652 -185.1941058550    26.07139
WGTN 99MAY13 1999.3621 51311 1009 4  174.8    493  0.465257  -4576495 -0.492145    26  0.050939  0.0017 0.000728 0.000981 0.003141  0.006651  0.074728  0.055066 -41.3234572290 -185.1941059442    26.05094
WGTN 99MAY14 1999.3648 51312 1009 5  174.8    493  0.468112  -4576495 -0.493179    26  0.052381  0.0017 0.000740 0.000983 0.003162 -0.025095  0.104317  0.052824 -41.3234572383 -185.1941059101    26.05238
WGTN 99MAY15 1999.3676 51313 1009 6  174.8    493  0.464199  -4576495 -0.488564    26  0.069253  0.0017 0.000766 0.000993 0.003233 -0.046090  0.055837  0.103832 -41.3234571967 -185.1941059568    26.06925
WGTN 99MAY16 1999.3703 51314 1010 0  174.8    493  0.474191  -4576495 -0.494855    26  0.047851  0.0017 0.000759 0.000986 0.003243 -0.007053  0.019543  0.123919 -41.3234572534 -185.1941058375    26.04785
WGTN 99MAY17 1999.3730 51315 1010 1  174.8    493  0.474915  -4576495 -0.492697    26  0.058276  0.0017 0.000717 0.000940 0.002986  0.001565  0.071431  0.034826 -41.3234572339 -185.1941058288    26.05828
WGTN 99MAY18 1999.3758 51316 1010 2  174.8    493  0.476969  -4576495 -0.493649    26  0.056675  0.0017 0.000710 0.000941 0.002958 -0.005262  0.075865  0.060645 -41.3234572425 -185.1941058043    26.05667
WGTN 99MAY19 1999.3785 51317 1010 3  174.8    493  0.476819  -4576495 -0.491528    26  0.058082  0.0017 0.000711 0.000943 0.002912 -0.025634  0.018265  0.087384 -41.3234572234 -185.1941058061    26.05808
WGTN 99MAY20 1999.3812 51318 1010 4  174.8    493  0.475698  -4576495 -0.491917    26  0.057716  0.0017 0.000696 0.000924 0.002846  0.003888  0.067430  0.067254 -41.3234572269 -185.1941058195    26.05772
WGTN 99MAY21 1999.3840 51319 1010 5  174.8    493  0.476126  -4576495 -0.494966    26  0.051947  0.0017 0.000698 0.000932 0.002899 -0.000649  0.071416  0.067907 -41.3234572544 -185.1941058143    26.05195
WGTN 99MAY22 1999.3867 51320 1010 6  174.8    493  0.475596  -4576495 -0.492164    26  0.055741  0.0017 0.000689 0.000918 0.002829 -0.008265  0.072547  0.060299 -41.3234572292 -185.1941058207    26.05574
WGTN 99MAY23 1999.3895 51321 1011 0  174.8    493  0.473946  -4576495 -0.493335    26  0.060732  0.0017 0.000701 0.000935 0.002916 -0.016390  0.047370  0.057500 -41.3234572397 -185.1941058404    26.06073
WGTN 99MAY24 1999.3922 51322 1011 1  174.8    493  0.478170  -4576495 -0.489432    26  0.049387  0.0017 0.000693 0.000924 0.002854 -0.004007  0.051590  0.062259 -41.3234572046 -185.1941057899    26.04939
WGTN 99MAY25 1999.3949 51323 1011 2  174.8    493  0.477302  -4576495 -0.494400    26  0.056962  0.0017 0.000718 0.000949 0.002993 -0.048577  0.008703  0.107923 -41.3234572493 -185.1941058003    26.05696
WGTN 99MAY26 1999.3977 51324 1011 3  174.8    493  0.468927  -4576495 -0.489419    26  0.057523  0.0017 0.000728 0.000968 0.003057 -0.051763  0.032299  0.060532 -41.3234572044 -185.1941059003    26.05752
WGTN 99MAY27 1999.4004 51325 1011 4  174.8    493  0.469324  -4576495 -0.486066    26  0.057159  0.0017 0.000794 0.001004 0.003487  0.000224  0.141183  0.121079 -41.3234571743 -185.1941058956    26.05716
WGTN 99MAY28 1999.4031 51326 1011 5  174.8    493  0.475524  -4576495 -0.495919    26  0.053329  0.0017 0.000730 0.000970 0.003099 -0.028821  0.014269  0.032301 -41.3234572630 -185.1941058215    26.05333
WGTN 99MAY29 1999.4059 51327 1011 6  174.8    493  0.476592  -4576495 -0.490700    26  0.057889  0.0017 0.000773 0.001062 0.003353 -0.014820  0.046889  0.007105 -41.3234572160 -185.1941058088    26.05789
WGTN 99MAY30 1999.4086 51328 1012 0  174.8    493  0.477340  -4576495 -0.491924    26  0.055558  0.0017 0.000717 0.000939 0.002950 -0.005511  0.067921  0.081353 -41.3234572270 -185.1941057998    26.05556
WGTN 99MAY31 1999.4114 51329 1012 1  174.8    493  0.474685  -4576495 -0.492147    26  0.061272  0.0017 0.000755 0.000983 0.003206 -0.050087  0.027856  0.065986 -41.3234572290 -185.1941058316    26.06127
WGTN 99JUN01 1999.4141 51330 1012 2  174.8    493  0.469135  -4576495 -0.489814    26  0.047260  0.0017 0.000743 0.000947 0.003101 -0.015074  0.062976  0.028556 -41.3234572080 -185.1941058979    26.04726
WGTN 99JUN02 1999.4168 51331 1012 3  174.8    493  0.477553  -4576495 -0.493235    26  0.063160  0.0017 0.000715 0.000939 0.002987 -0.006141  0.066474  0.080036 -41.3234572388 -185.1941057973    26.06316
WGTN 99JUN03 1999.4196 51332 1012 4  174.8    493  0.476820  -4576495 -0.492036    26  0.060287  0.0017 0.000745 0.000997 0.003228 -0.022984  0.024708  0.073296 -41.3234572280 -185.1941058061    26.06029
WGTN 99JUN04 1999.4223 51333 1012 5  174.8    493  0.474013  -4576495 -0.490884    26  0.062040  0.0017 0.000747 0.000963 0.003089 -0.003612  0.082804  0.073745 -41.3234572176 -185.1941058396    26.06204
WGTN 99JUN05 1999.4251 51334 1012 6  174.8    493  0.476584  -4576495 -0.496182    26  0.055599  0.0017 0.000725 0.000940 0.002987 -0.017524  0.049238  0.070570 -41.3234572653 -185.1941058089    26.05560
WGTN 99JUN06 1999.4278 51335 1013 0  174.8    493  0.476385  -4576495 -0.492312    26  0.062206  0.0017 0.000711 0.000934 0.002919 -0.008113  0.055961  0.083966 -41.3234572305 -185.1941058113    26.06221
WGTN 99JUN07 1999.4305 51336 1013 1  174.8    493  0.473510  -4576495 -0.494040    26  0.058564  0.0017 0.000759 0.000960 0.003161 -0.011630  0.061726  0.133187 -41.3234572460 -185.1941058456    26.05856
WGTN 99JUN08 1999.4333 51337 1013 2  174.8    493  0.471010  -4576495 -0.494124    26  0.056586  0.0017 0.000738 0.000939 0.003055 -0.022904  0.069801  0.052165 -41.3234572468 -185.1941058755    26.05659
WGTN 99JUN09 1999.4360 51338 1013 3  174.8    493  0.475012  -4576495 -0.493759    26  0.054346  0.0017 0.000719 0.000946 0.002991 -0.010805  0.054080  0.064841 -41.3234572435 -185.1941058277    26.05435
WGTN 99JUN10 1999.4387 51339 1013 4  174.8    493  0.478286  -4576495 -0.491270    26  0.053961  0.0017 0.000720 0.000918 0.002947 -0.019020  0.066250  0.093728 -41.3234572211 -185.1941057885    26.05396
WGTN 99JUN11 1999.4415 51340 1013 5  174.8    493  0.475740  -4576495 -0.498204    26  0.053050  0.0017 0.000746 0.000971 0.003129 -0.016155  0.099002  0.071654 -41.3234572835 -185.1941058189    26.05305
WGTN 99JUN12 1999.4442 51341 1013 6  174.8    493  0.471571  -4576495 -0.495704    26  0.058474  0.0017 0.000736 0.000956 0.003108 -0.025183  0.046836  0.114650 -41.3234572610 -185.1941058688    26.05847
WGTN 99JUN13 1999.4470 51342 1014 0  174.8    493  0.473871  -4576495 -0.493901    26  0.061360  0.0017 0.000742 0.000929 0.003051 -0.005770  0.136488  0.100138 -41.3234572448 -185.1941058413    26.06136
WGTN 99JUN14 1999.4497 51343 1014 1  174.8    493  0.471375  -4576495 -0.496151    26  0.054497  0.0017 0.000876 0.001076 0.003595 -0.071999  0.117499  0.044626 -41.3234572651 -185.1941058711    26.05450
WGTN 99JUN15 1999.4524 51344 1014 2  174.8    493  0.473794  -4576495 -0.494515    26  0.055138  0.0017 0.000782 0.000991 0.003285 -0.004567  0.102014  0.083371 -41.3234572503 -185.1941058422    26.05514
WGTN 99JUN16 1999.4552 51345 1014 3  174.8    493  0.474884  -4576495 -0.495618    26  0.064717  0.0017 0.000727 0.000930 0.002992 -0.016438  0.090148  0.095327 -41.3234572603 -185.1941058292    26.06472
WGTN 99JUN17 1999.4579 51346 1014 4  174.8    493  0.476090  -4576495 -0.493849    26  0.057371  0.0017 0.000766 0.000965 0.003171 -0.038981  0.090240  0.117816 -41.3234572443 -185.1941058148    26.05737
WGTN 99JUN18 1999.4606 51347 1014 5  174.8    493  0.472593  -4576495 -0.497673    26  0.055507  0.0017 0.000749 0.000944 0.003021 -0.032454  0.080738  0.094685 -41.3234572788 -185.1941058565    26.05551
WGTN 99JUN19 1999.4634 51348 1014 6  174.8    493  0.472876  -4576495 -0.490421    26  0.055442  0.0017 0.000759 0.000940 0.003111 -0.017267  0.117097  0.083625 -41.3234572135 -185.1941058532    26.05544
WGTN 99JUN20 1999.4661 51349 1015 0  174.8    493  0.476160  -4576495 -0.492329    26  0.052033  0.0017 0.000735 0.000953 0.003054 -0.017283  0.116477  0.050969 -41.3234572306 -185.1941058139    26.05203
WGTN 99JUN22 1999.4716 51351 1015 2  174.8    493  0.474059  -4576495 -0.491113    26  0.050810  0.0017 0.000766 0.001009 0.003188 -0.063003  0.062942  0.063667 -41.3234572197 -185.1941058390    26.05081
WGTN 99JUN23 1999.4743 51352 1015 3  174.8    493  0.474246  -4576495 -0.491131    26  0.053197  0.0017 0.000731 0.000947 0.003043 -0.032336  0.074880  0.132769 -41.3234572199 -185.1941058368    26.05320
WGTN 99JUN24 1999.4771 51353 1015 4  174.8    493  0.472444  -4576495 -0.490040    26  0.051747  0.0017 0.000717 0.000950 0.002965 -0.040849  0.055782  0.078157 -41.3234572100 -185.1941058583    26.05175
WGTN 99JUN25 1999.4798 51354 1015 5  174.8    493  0.477611  -4576495 -0.492725    26  0.057283  0.0017 0.000772 0.000989 0.003195 -0.012236  0.090968  0.078480 -41.3234572342 -185.1941057966    26.05728
WGTN 99JUN26 1999.4825 51355 1015 6  174.8    493  0.472098  -4576495 -0.489583    26  0.063211  0.0017 0.000776 0.001002 0.003198 -0.080118  0.039808  0.127779 -41.3234572059 -185.1941058625    26.06321
WGTN 99JUN27 1999.4853 51356 1016 0  174.8    493  0.474320  -4576495 -0.492590    26  0.059412  0.0017 0.000747 0.000968 0.003050 -0.037275  0.074766  0.090621 -41.3234572330 -185.1941058359    26.05941
WGTN 99JUN28 1999.4880 51357 1016 1  174.8    493  0.473872  -4576495 -0.490700    26  0.054307  0.0017 0.000758 0.000986 0.003151 -0.035348  0.043588  0.100916 -41.3234572160 -185.1941058413    26.05431
WGTN 99JUN29 1999.4908 51358 1016 2  174.8    493  0.475442  -4576495 -0.495090    26  0.053644  0.0017 0.000796 0.001013 0.003221 -0.017814  0.043265  0.140075 -41.3234572555 -185.1941058225    26.05364
WGTN 99JUN30 1999.4935 51359 1016 3  174.8    493  0.473638  -4576495 -0.490429    26  0.058657  0.0017 0.000716 0.000931 0.002947 -0.011416  0.088539  0.089862 -41.3234572135 -185.1941058441    26.05866
WGTN 99JUL01 1999.4962 51360 1016 4  174.8    493  0.474325  -4576495 -0.494330    26  0.051633  0.0017 0.000783 0.001025 0.003270 -0.005391  0.071338  0.083314 -41.3234572487 -185.1941058359    26.05163
WGTN 99JUL02 1999.4990 51361 1016 5  174.8    493  0.463053  -4576495 -0.482226    26  0.054303  0.0017 0.000765 0.001019 0.003263 -0.030881  0.027484  0.112607 -41.3234571397 -185.1941059705    26.05430
WGTN 99JUL03 1999.5017 51362 1016 6  174.8    493  0.471498  -4576495 -0.485468    26  0.050395  0.0017 0.000726 0.000967 0.002995 -0.026786  0.035389  0.075060 -41.3234571689 -185.1941058696    26.05039
WGTN 99JUL04 1999.5044 51363 1017 0  174.8    493  0.472423  -4576495 -0.485817    26  0.051177  0.0017 0.000716 0.000939 0.002964 -0.010764  0.064274  0.063623 -41.3234571720 -185.1941058586    26.05118
WGTN 99JUL05 1999.5072 51364 1017 1  174.8    493  0.475138  -4576495 -0.489694    26  0.060779  0.0017 0.000705 0.000925 0.002877 -0.012650  0.059729  0.037017 -41.3234572069 -185.1941058261    26.06078
WGTN 99JUL06 1999.5099 51365 1017 2  174.8    493  0.472335  -4576495 -0.487972    26  0.058892  0.0017 0.000788 0.001017 0.003276  0.015201  0.130345  0.048309 -41.3234571914 -185.1941058596    26.05889
WGTN 99JUL07 1999.5127 51366 1017 3  174.8    493  0.468763  -4576495 -0.483981    26  0.063362  0.0017 0.000821 0.001061 0.003500  0.003424  0.087578  0.073068 -41.3234571555 -185.1941059023    26.06336
WGTN 99JUL08 1999.5154 51367 1017 4  174.8    493  0.474917  -4576495 -0.484939    26  0.060225  0.0017 0.000764 0.001005 0.003108 -0.017193  0.053118  0.045439 -41.3234571641 -185.1941058288    26.06022
WGTN 99JUL09 1999.5181 51368 1017 5  174.8    493  0.475321  -4576495 -0.487825    26  0.052413  0.0017 0.000727 0.000950 0.003017 -0.005242  0.089905  0.056587 -41.3234571901 -185.1941058240    26.05241
WGTN 99JUL10 1999.5209 51369 1017 6  174.8    493  0.474411  -4576495 -0.488587    26  0.054686  0.0017 0.000749 0.000958 0.003086  0.015676  0.130579  0.072143 -41.3234571969 -185.1941058348    26.05469
WGTN 99JUL11 1999.5236 51370 1018 0  174.8    493  0.472227  -4576495 -0.487556    26  0.053542  0.0017 0.000727 0.000954 0.002973 -0.012795  0.058461  0.045207 -41.3234571877 -185.1941058609    26.05354
WGTN 99JUL12 1999.5264 51371 1018 1  174.8    493  0.472435  -4576495 -0.487563    26  0.054734  0.0017 0.000721 0.000955 0.003027 -0.003198  0.048767 -0.005234 -41.3234571877 -185.1941058584    26.05473
WGTN 99JUL13 1999.5291 51372 1018 2  174.8    493  0.472049  -4576495 -0.488650    26  0.052701  0.0017 0.000700 0.000936 0.002890 -0.015144  0.048402  0.062178 -41.3234571975 -185.1941058630    26.05270
WGTN 99JUL14 1999.5318 51373 1018 3  174.8    493  0.476010  -4576495 -0.485786    26  0.052971  0.0017 0.000700 0.000935 0.002912  0.004570  0.076996  0.030908 -41.3234571717 -185.1941058157    26.05297
WGTN 99JUL15 1999.5346 51374 1018 4  174.8    493  0.476184  -4576495 -0.486600    26  0.053528  0.0017 0.000712 0.000935 0.002940 -0.032599  0.055146  0.071144 -41.3234571791 -185.1941058137    26.05353
WGTN 99JUL16 1999.5373 51375 1018 5  174.8    493  0.472470  -4576495 -0.488427    26  0.052231  0.0017 0.000738 0.000964 0.003085 -0.020204  0.098671  0.109688 -41.3234571955 -185.1941058580    26.05223
WGTN 99JUL17 1999.5400 51376 1018 6  174.8    493  0.474244  -4576495 -0.485398    26  0.051426  0.0017 0.000712 0.000935 0.002982 -0.024159  0.080662  0.074076 -41.3234571682 -185.1941058368    26.05143
WGTN 99JUL19 1999.5455 51378 1019 1  174.8    493  0.476439  -4576495 -0.483191    26  0.059137  0.0017 0.000753 0.000996 0.003119 -0.032463  0.070884  0.061368 -41.3234571484 -185.1941058106    26.05914
WGTN 99JUL20 1999.5483 51379 1019 2  174.8    493  0.474858  -4576495 -0.486647    26  0.052692  0.0017 0.000737 0.000982 0.003096 -0.027896  0.022039  0.040039 -41.3234571795 -185.1941058295    26.05269
WGTN 99JUL21 1999.5510 51380 1019 3  174.8    493  0.474937  -4576495 -0.489465    26  0.055764  0.0017 0.000742 0.000951 0.003099 -0.037721  0.084141  0.080408 -41.3234572049 -185.1941058286    26.05576
WGTN 99JUL22 1999.5537 51381 1019 4  174.8    493  0.477491  -4576495 -0.486482    26  0.059736  0.0017 0.000725 0.000968 0.003009 -0.032025  0.044400  0.037282 -41.3234571780 -185.1941057981    26.05974
WGTN 99JUL23 1999.5565 51382 1019 5  174.8    493  0.474557  -4576495 -0.486451    26  0.056923  0.0017 0.000736 0.000978 0.003065 -0.028713  0.053821  0.056527 -41.3234571777 -185.1941058331    26.05692
